BUSINESS_COMPLETION_HRS,Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8,Label9,Label10,Label11,Label12
73.45,0,0,0,0,1,0,0,0,0,0,0,0
73.45,0,0,0,0,1,0,0,0,0,0,0,0
73.44,0,0,0,0,1,0,0,0,0,0,0,0
73.43,0,0,0,0,1,0,0,0,0,0,0,0
73.43,0,0,0,0,1,0,0,0,0,0,0,0
73.42,0,0,0,0,1,0,0,0,0,0,0,0
73.42,0,0,0,0,1,0,0,0,0,0,0,0
73.42,0,0,0,0,1,0,0,0,0,0,0,0
73.4,0,0,0,0,1,0,0,0,0,0,0,0
73.38,0,0,0,0,1,0,0,0,0,0,0,0
73.38,0,0,0,0,1,0,0,0,0,0,0,0
73.38,0,0,0,0,1,0,0,0,0,0,0,0
73.38,0,0,0,0,1,0,0,0,0,0,0,0
73.37,0,0,0,0,1,0,0,0,0,0,0,0
73.37,0,0,0,0,1,0,0,0,0,0,0,0
73.35,0,0,0,0,1,0,0,0,0,0,0,0
73.35,0,0,0,0,1,0,0,0,0,0,0,0
73.35,0,0,0,0,1,0,0,0,0,0,0,0
73.35,0,0,0,0,1,0,0,0,0,0,0,0
73.34,0,0,0,0,1,0,0,0,0,0,0,0
73.34,0,0,0,0,1,0,0,0,0,0,0,0
73.34,0,0,0,0,1,0,0,0,0,0,0,0
73.33,0,0,0,0,1,0,0,0,0,0,0,0
73.33,0,0,0,0,1,0,0,0,0,0,0,0
73.33,0,0,0,0,1,0,0,0,0,0,0,0
73.32,0,0,0,0,1,0,0,0,0,0,0,0
73.32,0,0,0,0,1,0,0,0,0,0,0,0
73.32,0,0,0,0,1,0,0,0,0,0,0,0
73.3,0,0,0,0,1,0,0,0,0,0,0,0
73.3,0,0,0,0,1,0,0,0,0,0,0,0
73.3,0,0,0,0,1,0,0,0,0,0,0,0
73.29,0,0,0,0,1,0,0,0,0,0,0,0
73.28,0,0,0,0,1,0,0,0,0,0,0,0
73.28,0,0,0,0,1,0,0,0,0,0,0,0
73.28,0,0,0,0,1,0,0,0,0,0,0,0
73.27,0,0,0,0,1,0,0,0,0,0,0,0
73.27,0,0,0,0,1,0,0,0,0,0,0,0
73.26,0,0,0,0,1,0,0,0,0,0,0,0
73.25,0,0,0,0,1,0,0,0,0,0,0,0
73.25,0,0,0,0,1,0,0,0,0,0,0,0
73.25,0,0,0,0,1,0,0,0,0,0,0,0
73.25,0,0,0,0,1,0,0,0,0,0,0,0
73.25,0,0,0,0,1,0,0,0,0,0,0,0
73.25,0,0,0,0,1,0,0,0,0,0,0,0
73.25,0,0,0,0,1,0,0,0,0,0,0,0
73.22,0,0,0,0,1,0,0,0,0,0,0,0
73.2,0,0,0,0,1,0,0,0,0,0,0,0
73.2,0,0,0,0,1,0,0,0,0,0,0,0
73.2,0,0,0,0,1,0,0,0,0,0,0,0
73.2,0,0,0,0,1,0,0,0,0,0,0,0
73.2,0,0,0,0,1,0,0,0,0,0,0,0
73.19,0,0,0,0,1,0,0,0,0,0,0,0
73.18,0,0,0,0,1,0,0,0,0,0,0,0
73.18,0,0,0,0,1,0,0,0,0,0,0,0
73.18,0,0,0,0,1,0,0,0,0,0,0,0
73.17,0,0,0,0,1,0,0,0,0,0,0,0
73.17,0,0,0,0,1,0,0,0,0,0,0,0
73.16,0,0,0,0,1,0,0,0,0,0,0,0
73.15,0,0,0,0,1,0,0,0,0,0,0,0
73.15,0,0,0,0,1,0,0,0,0,0,0,0
73.13,0,0,0,0,1,0,0,0,0,0,0,0
73.13,0,0,0,0,1,0,0,0,0,0,0,0
73.12,0,0,0,0,1,0,0,0,0,0,0,0
73.12,0,0,0,0,1,0,0,0,0,0,0,0
73.12,0,0,0,0,1,0,0,0,0,0,0,0
73.11,0,0,0,0,1,0,0,0,0,0,0,0
73.11,0,0,0,0,1,0,0,0,0,0,0,0
73.1,0,0,0,0,1,0,0,0,0,0,0,0
73.1,0,0,0,0,1,0,0,0,0,0,0,0
73.1,0,0,0,0,1,0,0,0,0,0,0,0
73.1,0,0,0,0,1,0,0,0,0,0,0,0
73.1,0,0,0,0,1,0,0,0,0,0,0,0
73.1,0,0,0,0,1,0,0,0,0,0,0,0
73.09,0,0,0,0,1,0,0,0,0,0,0,0
73.08,0,0,0,0,1,0,0,0,0,0,0,0
73.07,0,0,0,0,1,0,0,0,0,0,0,0
73.07,0,0,0,0,1,0,0,0,0,0,0,0
73.07,0,0,0,0,1,0,0,0,0,0,0,0
73.06,0,0,0,0,1,0,0,0,0,0,0,0
73.05,0,0,0,0,1,0,0,0,0,0,0,0
73.03,0,0,0,0,1,0,0,0,0,0,0,0
73.03,0,0,0,0,1,0,0,0,0,0,0,0
73.03,0,0,0,0,1,0,0,0,0,0,0,0
73.02,0,0,0,0,1,0,0,0,0,0,0,0
73.02,0,0,0,0,1,0,0,0,0,0,0,0
73.02,0,0,0,0,1,0,0,0,0,0,0,0
73.02,0,0,0,0,1,0,0,0,0,0,0,0
73.02,0,0,0,0,1,0,0,0,0,0,0,0
73,0,0,0,0,1,0,0,0,0,0,0,0
73,0,0,0,0,1,0,0,0,0,0,0,0
73,0,0,0,0,1,0,0,0,0,0,0,0
73,0,0,0,0,1,0,0,0,0,0,0,0
72.98,0,0,0,0,1,0,0,0,0,0,0,0
72.98,0,0,0,0,1,0,0,0,0,0,0,0
72.98,0,0,0,0,1,0,0,0,0,0,0,0
72.98,0,0,0,0,1,0,0,0,0,0,0,0
72.98,0,0,0,0,1,0,0,0,0,0,0,0
72.97,0,0,0,0,1,0,0,0,0,0,0,0
72.97,0,0,0,0,1,0,0,0,0,0,0,0
72.97,0,0,0,0,1,0,0,0,0,0,0,0
72.97,0,0,0,0,1,0,0,0,0,0,0,0
72.97,0,0,0,0,1,0,0,0,0,0,0,0
72.97,0,0,0,0,1,0,0,0,0,0,0,0
72.96,0,0,0,0,1,0,0,0,0,0,0,0
72.95,0,0,0,0,1,0,0,0,0,0,0,0
72.95,0,0,0,0,1,0,0,0,0,0,0,0
72.95,0,0,0,0,1,0,0,0,0,0,0,0
72.95,0,0,0,0,1,0,0,0,0,0,0,0
72.95,0,0,0,0,1,0,0,0,0,0,0,0
72.93,0,0,0,0,1,0,0,0,0,0,0,0
72.93,0,0,0,0,1,0,0,0,0,0,0,0
72.93,0,0,0,0,1,0,0,0,0,0,0,0
72.93,0,0,0,0,1,0,0,0,0,0,0,0
72.92,0,0,0,0,1,0,0,0,0,0,0,0
72.92,0,0,0,0,1,0,0,0,0,0,0,0
72.92,0,0,0,0,1,0,0,0,0,0,0,0
72.92,0,0,0,0,1,0,0,0,0,0,0,0
72.92,0,0,0,0,1,0,0,0,0,0,0,0
72.92,0,0,0,0,1,0,0,0,0,0,0,0
72.91,0,0,0,0,1,0,0,0,0,0,0,0
72.9,0,0,0,0,1,0,0,0,0,0,0,0
72.9,0,0,0,0,1,0,0,0,0,0,0,0
72.9,0,0,0,0,1,0,0,0,0,0,0,0
72.9,0,0,0,0,1,0,0,0,0,0,0,0
72.9,0,0,0,0,1,0,0,0,0,0,0,0
72.89,0,0,0,0,1,0,0,0,0,0,0,0
72.88,0,0,0,0,1,0,0,0,0,0,0,0
72.88,0,0,0,0,1,0,0,0,0,0,0,0
72.88,0,0,0,0,1,0,0,0,0,0,0,0
72.88,0,0,0,0,1,0,0,0,0,0,0,0
72.88,0,0,0,0,1,0,0,0,0,0,0,0
72.87,0,0,0,0,1,0,0,0,0,0,0,0
72.87,0,0,0,0,1,0,0,0,0,0,0,0
72.87,0,0,0,0,1,0,0,0,0,0,0,0
72.87,0,0,0,0,1,0,0,0,0,0,0,0
72.87,0,0,0,0,1,0,0,0,0,0,0,0
72.87,0,0,0,0,1,0,0,0,0,0,0,0
72.85,0,0,0,0,1,0,0,0,0,0,0,0
72.85,0,0,0,0,1,0,0,0,0,0,0,0
72.85,0,0,0,0,1,0,0,0,0,0,0,0
72.85,0,0,0,0,1,0,0,0,0,0,0,0
72.85,0,0,0,0,1,0,0,0,0,0,0,0
72.85,0,0,0,0,1,0,0,0,0,0,0,0
72.85,0,0,0,0,1,0,0,0,0,0,0,0
72.82,0,0,0,0,1,0,0,0,0,0,0,0
72.82,0,0,0,0,1,0,0,0,0,0,0,0
72.82,0,0,0,0,1,0,0,0,0,0,0,0
72.82,0,0,0,0,1,0,0,0,0,0,0,0
72.82,0,0,0,0,1,0,0,0,0,0,0,0
72.81,0,0,0,0,1,0,0,0,0,0,0,0
72.8,0,0,0,0,1,0,0,0,0,0,0,0
72.8,0,0,0,0,1,0,0,0,0,0,0,0
72.8,0,0,0,0,1,0,0,0,0,0,0,0
72.8,0,0,0,0,1,0,0,0,0,0,0,0
72.79,0,0,0,0,1,0,0,0,0,0,0,0
72.78,0,0,0,0,1,0,0,0,0,0,0,0
72.77,0,0,0,0,1,0,0,0,0,0,0,0
72.77,0,0,0,0,1,0,0,0,0,0,0,0
72.77,0,0,0,0,1,0,0,0,0,0,0,0
72.77,0,0,0,0,1,0,0,0,0,0,0,0
72.75,0,0,0,0,1,0,0,0,0,0,0,0
72.75,0,0,0,0,1,0,0,0,0,0,0,0
72.75,0,0,0,0,1,0,0,0,0,0,0,0
72.73,0,0,0,0,1,0,0,0,0,0,0,0
72.73,0,0,0,0,1,0,0,0,0,0,0,0
72.73,0,0,0,0,1,0,0,0,0,0,0,0
72.73,0,0,0,0,1,0,0,0,0,0,0,0
72.72,0,0,0,0,1,0,0,0,0,0,0,0
72.72,0,0,0,0,1,0,0,0,0,0,0,0
72.72,0,0,0,0,1,0,0,0,0,0,0,0
72.7,0,0,0,0,1,0,0,0,0,0,0,0
72.7,0,0,0,0,1,0,0,0,0,0,0,0
72.68,0,0,0,0,1,0,0,0,0,0,0,0
72.67,0,0,0,0,1,0,0,0,0,0,0,0
72.67,0,0,0,0,1,0,0,0,0,0,0,0
72.65,0,0,0,0,1,0,0,0,0,0,0,0
72.65,0,0,0,0,1,0,0,0,0,0,0,0
72.65,0,0,0,0,1,0,0,0,0,0,0,0
72.63,0,0,0,0,1,0,0,0,0,0,0,0
72.62,0,0,0,0,1,0,0,0,0,0,0,0
72.62,0,0,0,0,1,0,0,0,0,0,0,0
72.62,0,0,0,0,1,0,0,0,0,0,0,0
72.61,0,0,0,0,1,0,0,0,0,0,0,0
72.6,0,0,0,0,1,0,0,0,0,0,0,0
72.6,0,0,0,0,1,0,0,0,0,0,0,0
72.6,0,0,0,0,1,0,0,0,0,0,0,0
72.6,0,0,0,0,1,0,0,0,0,0,0,0
72.6,0,0,0,0,1,0,0,0,0,0,0,0
72.58,0,0,0,0,1,0,0,0,0,0,0,0
72.58,0,0,0,0,1,0,0,0,0,0,0,0
72.58,0,0,0,0,1,0,0,0,0,0,0,0
72.58,0,0,0,0,1,0,0,0,0,0,0,0
72.57,0,0,0,0,1,0,0,0,0,0,0,0
72.57,0,0,0,0,1,0,0,0,0,0,0,0
72.57,0,0,0,0,1,0,0,0,0,0,0,0
72.57,0,0,0,0,1,0,0,0,0,0,0,0
72.57,0,0,0,0,1,0,0,0,0,0,0,0
72.57,0,0,0,0,1,0,0,0,0,0,0,0
72.57,0,0,0,0,1,0,0,0,0,0,0,0
72.56,0,0,0,0,1,0,0,0,0,0,0,0
72.55,0,0,0,0,1,0,0,0,0,0,0,0
72.55,0,0,0,0,1,0,0,0,0,0,0,0
72.55,0,0,0,0,1,0,0,0,0,0,0,0
72.55,0,0,0,0,1,0,0,0,0,0,0,0
72.55,0,0,0,0,1,0,0,0,0,0,0,0
72.53,0,0,0,0,1,0,0,0,0,0,0,0
72.53,0,0,0,0,1,0,0,0,0,0,0,0
72.52,0,0,0,0,1,0,0,0,0,0,0,0
72.52,0,0,0,0,1,0,0,0,0,0,0,0
72.52,0,0,0,0,1,0,0,0,0,0,0,0
72.52,0,0,0,0,1,0,0,0,0,0,0,0
72.5,0,0,0,0,1,0,0,0,0,0,0,0
72.5,0,0,0,0,1,0,0,0,0,0,0,0
72.5,0,0,0,0,1,0,0,0,0,0,0,0
72.5,0,0,0,0,1,0,0,0,0,0,0,0
72.5,0,0,0,0,1,0,0,0,0,0,0,0
72.5,0,0,0,0,1,0,0,0,0,0,0,0
72.48,0,0,0,0,1,0,0,0,0,0,0,0
72.48,0,0,0,0,1,0,0,0,0,0,0,0
72.48,0,0,0,0,1,0,0,0,0,0,0,0
72.48,0,0,0,0,1,0,0,0,0,0,0,0
72.48,0,0,0,0,1,0,0,0,0,0,0,0
72.48,0,0,0,0,1,0,0,0,0,0,0,0
72.47,0,0,0,0,1,0,0,0,0,0,0,0
72.47,0,0,0,0,1,0,0,0,0,0,0,0
72.47,0,0,0,0,1,0,0,0,0,0,0,0
72.46,0,0,0,0,1,0,0,0,0,0,0,0
72.46,0,0,0,0,1,0,0,0,0,0,0,0
72.45,0,0,0,0,1,0,0,0,0,0,0,0
72.45,0,0,0,0,1,0,0,0,0,0,0,0
72.45,0,0,0,0,1,0,0,0,0,0,0,0
72.44,0,0,0,0,1,0,0,0,0,0,0,0
72.44,0,0,0,0,1,0,0,0,0,0,0,0
72.43,0,0,0,0,1,0,0,0,0,0,0,0
72.42,0,0,0,0,1,0,0,0,0,0,0,0
72.42,0,0,0,0,1,0,0,0,0,0,0,0
72.41,0,0,0,0,1,0,0,0,0,0,0,0
72.41,0,0,0,0,1,0,0,0,0,0,0,0
72.41,0,0,0,0,1,0,0,0,0,0,0,0
72.4,0,0,0,0,1,0,0,0,0,0,0,0
72.4,0,0,0,0,1,0,0,0,0,0,0,0
72.4,0,0,0,0,1,0,0,0,0,0,0,0
72.4,0,0,0,0,1,0,0,0,0,0,0,0
72.39,0,0,0,0,1,0,0,0,0,0,0,0
72.39,0,0,0,0,1,0,0,0,0,0,0,0
72.39,0,0,0,0,1,0,0,0,0,0,0,0
72.38,0,0,0,0,1,0,0,0,0,0,0,0
72.38,0,0,0,0,1,0,0,0,0,0,0,0
72.38,0,0,0,0,1,0,0,0,0,0,0,0
72.37,0,0,0,0,1,0,0,0,0,0,0,0
72.37,0,0,0,0,1,0,0,0,0,0,0,0
72.37,0,0,0,0,1,0,0,0,0,0,0,0
72.34,0,0,0,0,1,0,0,0,0,0,0,0
72.34,0,0,0,0,1,0,0,0,0,0,0,0
72.34,0,0,0,0,1,0,0,0,0,0,0,0
72.33,0,0,0,0,1,0,0,0,0,0,0,0
72.33,0,0,0,0,1,0,0,0,0,0,0,0
72.33,0,0,0,0,1,0,0,0,0,0,0,0
72.32,0,0,0,0,1,0,0,0,0,0,0,0
72.32,0,0,0,0,1,0,0,0,0,0,0,0
72.32,0,0,0,0,1,0,0,0,0,0,0,0
72.32,0,0,0,0,1,0,0,0,0,0,0,0
72.3,0,0,0,0,1,0,0,0,0,0,0,0
72.3,0,0,0,0,1,0,0,0,0,0,0,0
72.3,0,0,0,0,1,0,0,0,0,0,0,0
72.3,0,0,0,0,1,0,0,0,0,0,0,0
72.28,0,0,0,0,1,0,0,0,0,0,0,0
72.28,0,0,0,0,1,0,0,0,0,0,0,0
72.28,0,0,0,0,1,0,0,0,0,0,0,0
72.27,0,0,0,0,1,0,0,0,0,0,0,0
72.27,0,0,0,0,1,0,0,0,0,0,0,0
72.25,0,0,0,0,1,0,0,0,0,0,0,0
72.25,0,0,0,0,1,0,0,0,0,0,0,0
72.25,0,0,0,0,1,0,0,0,0,0,0,0
72.25,0,0,0,0,1,0,0,0,0,0,0,0
72.25,0,0,0,0,1,0,0,0,0,0,0,0
72.25,0,0,0,0,1,0,0,0,0,0,0,0
72.23,0,0,0,0,1,0,0,0,0,0,0,0
72.22,0,0,0,0,1,0,0,0,0,0,0,0
72.22,0,0,0,0,1,0,0,0,0,0,0,0
72.22,0,0,0,0,1,0,0,0,0,0,0,0
72.21,0,0,0,0,1,0,0,0,0,0,0,0
72.2,0,0,0,0,1,0,0,0,0,0,0,0
72.2,0,0,0,0,1,0,0,0,0,0,0,0
72.2,0,0,0,0,1,0,0,0,0,0,0,0
72.2,0,0,0,0,1,0,0,0,0,0,0,0
72.2,0,0,0,0,1,0,0,0,0,0,0,0
72.2,0,0,0,0,1,0,0,0,0,0,0,0
72.2,0,0,0,0,1,0,0,0,0,0,0,0
72.2,0,0,0,0,1,0,0,0,0,0,0,0
72.19,0,0,0,0,1,0,0,0,0,0,0,0
72.19,0,0,0,0,1,0,0,0,0,0,0,0
72.18,0,0,0,0,1,0,0,0,0,0,0,0
72.18,0,0,0,0,1,0,0,0,0,0,0,0
72.18,0,0,0,0,1,0,0,0,0,0,0,0
72.17,0,0,0,0,1,0,0,0,0,0,0,0
72.17,0,0,0,0,1,0,0,0,0,0,0,0
72.17,0,0,0,0,1,0,0,0,0,0,0,0
72.17,0,0,0,0,1,0,0,0,0,0,0,0
72.17,0,0,0,0,1,0,0,0,0,0,0,0
72.17,0,0,0,0,1,0,0,0,0,0,0,0
72.15,0,0,0,0,1,0,0,0,0,0,0,0
72.15,0,0,0,0,1,0,0,0,0,0,0,0
72.15,0,0,0,0,1,0,0,0,0,0,0,0
72.15,0,0,0,0,1,0,0,0,0,0,0,0
72.15,0,0,0,0,1,0,0,0,0,0,0,0
72.14,0,0,0,0,1,0,0,0,0,0,0,0
72.13,0,0,0,0,1,0,0,0,0,0,0,0
72.13,0,0,0,0,1,0,0,0,0,0,0,0
72.13,0,0,0,0,1,0,0,0,0,0,0,0
72.13,0,0,0,0,1,0,0,0,0,0,0,0
72.12,0,0,0,0,1,0,0,0,0,0,0,0
72.11,0,0,0,0,1,0,0,0,0,0,0,0
72.11,0,0,0,0,1,0,0,0,0,0,0,0
72.1,0,0,0,0,1,0,0,0,0,0,0,0
72.1,0,0,0,0,1,0,0,0,0,0,0,0
72.1,0,0,0,0,1,0,0,0,0,0,0,0
72.08,0,0,0,0,1,0,0,0,0,0,0,0
72.08,0,0,0,0,1,0,0,0,0,0,0,0
72.08,0,0,0,0,1,0,0,0,0,0,0,0
72.07,0,0,0,0,1,0,0,0,0,0,0,0
72.07,0,0,0,0,1,0,0,0,0,0,0,0
72.07,0,0,0,0,1,0,0,0,0,0,0,0
72.07,0,0,0,0,1,0,0,0,0,0,0,0
72.07,0,0,0,0,1,0,0,0,0,0,0,0
72.07,0,0,0,0,1,0,0,0,0,0,0,0
72.07,0,0,0,0,1,0,0,0,0,0,0,0
72.07,0,0,0,0,1,0,0,0,0,0,0,0
72.05,0,0,0,0,1,0,0,0,0,0,0,0
72.05,0,0,0,0,1,0,0,0,0,0,0,0
72.05,0,0,0,0,1,0,0,0,0,0,0,0
72.05,0,0,0,0,1,0,0,0,0,0,0,0
72.05,0,0,0,0,1,0,0,0,0,0,0,0
72.04,0,0,0,0,1,0,0,0,0,0,0,0
72.03,0,0,0,0,1,0,0,0,0,0,0,0
72.03,0,0,0,0,1,0,0,0,0,0,0,0
72.03,0,0,0,0,1,0,0,0,0,0,0,0
72.02,0,0,0,0,1,0,0,0,0,0,0,0
72.02,0,0,0,0,1,0,0,0,0,0,0,0
72.02,0,0,0,0,1,0,0,0,0,0,0,0
72.02,0,0,0,0,1,0,0,0,0,0,0,0
72.02,0,0,0,0,1,0,0,0,0,0,0,0
72.02,0,0,0,0,1,0,0,0,0,0,0,0
72.02,0,0,0,0,1,0,0,0,0,0,0,0
72.01,0,0,0,0,1,0,0,0,0,0,0,0
72,0,0,0,0,1,0,0,0,0,0,0,0
72,0,0,0,0,1,0,0,0,0,0,0,0
72,0,0,0,0,1,0,0,0,0,0,0,0
72,0,0,0,0,1,0,0,0,0,0,0,0
71.98,0,0,0,0,1,0,0,0,0,0,0,0
71.98,0,0,0,0,1,0,0,0,0,0,0,0
71.98,0,0,0,0,1,0,0,0,0,0,0,0
71.98,0,0,0,0,1,0,0,0,0,0,0,0
71.98,0,0,0,0,1,0,0,0,0,0,0,0
71.98,0,0,0,0,1,0,0,0,0,0,0,0
71.98,0,0,0,0,1,0,0,0,0,0,0,0
71.97,0,0,0,0,1,0,0,0,0,0,0,0
71.97,0,0,0,0,1,0,0,0,0,0,0,0
71.95,0,0,0,0,1,0,0,0,0,0,0,0
71.95,0,0,0,0,1,0,0,0,0,0,0,0
71.93,0,0,0,0,1,0,0,0,0,0,0,0
71.92,0,0,0,0,1,0,0,0,0,0,0,0
71.92,0,0,0,0,1,0,0,0,0,0,0,0
71.91,0,0,0,0,1,0,0,0,0,0,0,0
71.91,0,0,0,0,1,0,0,0,0,0,0,0
71.9,0,0,0,0,1,0,0,0,0,0,0,0
71.89,0,0,0,0,1,0,0,0,0,0,0,0
71.88,0,0,0,0,1,0,0,0,0,0,0,0
71.88,0,0,0,0,1,0,0,0,0,0,0,0
71.88,0,0,0,0,1,0,0,0,0,0,0,0
71.88,0,0,0,0,1,0,0,0,0,0,0,0
71.87,0,0,0,0,1,0,0,0,0,0,0,0
71.87,0,0,0,0,1,0,0,0,0,0,0,0
71.87,0,0,0,0,1,0,0,0,0,0,0,0
71.87,0,0,0,0,1,0,0,0,0,0,0,0
71.86,0,0,0,0,1,0,0,0,0,0,0,0
71.85,0,0,0,0,1,0,0,0,0,0,0,0
71.85,0,0,0,0,1,0,0,0,0,0,0,0
71.85,0,0,0,0,1,0,0,0,0,0,0,0
71.83,0,0,0,0,1,0,0,0,0,0,0,0
71.83,0,0,0,0,1,0,0,0,0,0,0,0
71.83,0,0,0,0,1,0,0,0,0,0,0,0
71.81,0,0,0,0,1,0,0,0,0,0,0,0
71.81,0,0,0,0,1,0,0,0,0,0,0,0
71.8,0,0,0,0,1,0,0,0,0,0,0,0
71.8,0,0,0,0,1,0,0,0,0,0,0,0
71.8,0,0,0,0,1,0,0,0,0,0,0,0
71.8,0,0,0,0,1,0,0,0,0,0,0,0
71.79,0,0,0,0,1,0,0,0,0,0,0,0
71.78,0,0,0,0,1,0,0,0,0,0,0,0
71.78,0,0,0,0,1,0,0,0,0,0,0,0
71.77,0,0,0,0,1,0,0,0,0,0,0,0
71.75,0,0,0,0,1,0,0,0,0,0,0,0
71.75,0,0,0,0,1,0,0,0,0,0,0,0
71.75,0,0,0,0,1,0,0,0,0,0,0,0
71.75,0,0,0,0,1,0,0,0,0,0,0,0
71.75,0,0,0,0,1,0,0,0,0,0,0,0
71.75,0,0,0,0,1,0,0,0,0,0,0,0
71.74,0,0,0,0,1,0,0,0,0,0,0,0
71.73,0,0,0,0,1,0,0,0,0,0,0,0
71.73,0,0,0,0,1,0,0,0,0,0,0,0
71.72,0,0,0,0,1,0,0,0,0,0,0,0
71.72,0,0,0,0,1,0,0,0,0,0,0,0
71.72,0,0,0,0,1,0,0,0,0,0,0,0
71.72,0,0,0,0,1,0,0,0,0,0,0,0
71.72,0,0,0,0,1,0,0,0,0,0,0,0
71.7,0,0,0,0,1,0,0,0,0,0,0,0
71.7,0,0,0,0,1,0,0,0,0,0,0,0
71.7,0,0,0,0,1,0,0,0,0,0,0,0
71.68,0,0,0,0,1,0,0,0,0,0,0,0
71.68,0,0,0,0,1,0,0,0,0,0,0,0
71.68,0,0,0,0,1,0,0,0,0,0,0,0
71.68,0,0,0,0,1,0,0,0,0,0,0,0
71.67,0,0,0,0,1,0,0,0,0,0,0,0
71.67,0,0,0,0,1,0,0,0,0,0,0,0
71.67,0,0,0,0,1,0,0,0,0,0,0,0
71.67,0,0,0,0,1,0,0,0,0,0,0,0
71.67,0,0,0,0,1,0,0,0,0,0,0,0
71.65,0,0,0,0,1,0,0,0,0,0,0,0
71.65,0,0,0,0,1,0,0,0,0,0,0,0
71.65,0,0,0,0,1,0,0,0,0,0,0,0
71.65,0,0,0,0,1,0,0,0,0,0,0,0
71.65,0,0,0,0,1,0,0,0,0,0,0,0
71.65,0,0,0,0,1,0,0,0,0,0,0,0
71.65,0,0,0,0,1,0,0,0,0,0,0,0
71.65,0,0,0,0,1,0,0,0,0,0,0,0
71.63,0,0,0,0,1,0,0,0,0,0,0,0
71.63,0,0,0,0,1,0,0,0,0,0,0,0
71.63,0,0,0,0,1,0,0,0,0,0,0,0
71.63,0,0,0,0,1,0,0,0,0,0,0,0
71.63,0,0,0,0,1,0,0,0,0,0,0,0
71.62,0,0,0,0,1,0,0,0,0,0,0,0
71.6,0,0,0,0,1,0,0,0,0,0,0,0
71.6,0,0,0,0,1,0,0,0,0,0,0,0
71.6,0,0,0,0,1,0,0,0,0,0,0,0
71.6,0,0,0,0,1,0,0,0,0,0,0,0
71.6,0,0,0,0,1,0,0,0,0,0,0,0
71.6,0,0,0,0,1,0,0,0,0,0,0,0
71.6,0,0,0,0,1,0,0,0,0,0,0,0
71.6,0,0,0,0,1,0,0,0,0,0,0,0
71.58,0,0,0,0,1,0,0,0,0,0,0,0
71.58,0,0,0,0,1,0,0,0,0,0,0,0
71.58,0,0,0,0,1,0,0,0,0,0,0,0
71.58,0,0,0,0,1,0,0,0,0,0,0,0
71.58,0,0,0,0,1,0,0,0,0,0,0,0
71.58,0,0,0,0,1,0,0,0,0,0,0,0
71.58,0,0,0,0,1,0,0,0,0,0,0,0
71.57,0,0,0,0,1,0,0,0,0,0,0,0
71.57,0,0,0,0,1,0,0,0,0,0,0,0
71.57,0,0,0,0,1,0,0,0,0,0,0,0
71.57,0,0,0,0,1,0,0,0,0,0,0,0
71.57,0,0,0,0,1,0,0,0,0,0,0,0
71.57,0,0,0,0,1,0,0,0,0,0,0,0
71.56,0,0,0,0,1,0,0,0,0,0,0,0
71.56,0,0,0,0,1,0,0,0,0,0,0,0
71.56,0,0,0,0,1,0,0,0,0,0,0,0
71.55,0,0,0,0,1,0,0,0,0,0,0,0
71.55,0,0,0,0,1,0,0,0,0,0,0,0
71.55,0,0,0,0,1,0,0,0,0,0,0,0
71.55,0,0,0,0,1,0,0,0,0,0,0,0
71.55,0,0,0,0,1,0,0,0,0,0,0,0
71.55,0,0,0,0,1,0,0,0,0,0,0,0
71.54,0,0,0,0,1,0,0,0,0,0,0,0
71.53,0,0,0,0,1,0,0,0,0,0,0,0
71.53,0,0,0,0,1,0,0,0,0,0,0,0
71.52,0,0,0,0,1,0,0,0,0,0,0,0
71.51,0,0,0,0,1,0,0,0,0,0,0,0
71.5,0,0,0,0,1,0,0,0,0,0,0,0
71.5,0,0,0,0,1,0,0,0,0,0,0,0
71.5,0,0,0,0,1,0,0,0,0,0,0,0
71.5,0,0,0,0,1,0,0,0,0,0,0,0
71.48,0,0,0,0,1,0,0,0,0,0,0,0
71.47,0,0,0,0,1,0,0,0,0,0,0,0
71.47,0,0,0,0,1,0,0,0,0,0,0,0
71.46,0,0,0,0,1,0,0,0,0,0,0,0
71.45,0,0,0,0,1,0,0,0,0,0,0,0
71.45,0,0,0,0,1,0,0,0,0,0,0,0
71.45,0,0,0,0,1,0,0,0,0,0,0,0
71.45,0,0,0,0,1,0,0,0,0,0,0,0
71.44,0,0,0,0,1,0,0,0,0,0,0,0
71.43,0,0,0,0,1,0,0,0,0,0,0,0
71.43,0,0,0,0,1,0,0,0,0,0,0,0
71.43,0,0,0,0,1,0,0,0,0,0,0,0
71.43,0,0,0,0,1,0,0,0,0,0,0,0
71.43,0,0,0,0,1,0,0,0,0,0,0,0
71.43,0,0,0,0,1,0,0,0,0,0,0,0
71.42,0,0,0,0,1,0,0,0,0,0,0,0
71.4,0,0,0,0,1,0,0,0,0,0,0,0
71.4,0,0,0,0,1,0,0,0,0,0,0,0
71.4,0,0,0,0,1,0,0,0,0,0,0,0
71.39,0,0,0,0,1,0,0,0,0,0,0,0
71.38,0,0,0,0,1,0,0,0,0,0,0,0
71.38,0,0,0,0,1,0,0,0,0,0,0,0
71.38,0,0,0,0,1,0,0,0,0,0,0,0
71.38,0,0,0,0,1,0,0,0,0,0,0,0
71.38,0,0,0,0,1,0,0,0,0,0,0,0
71.38,0,0,0,0,1,0,0,0,0,0,0,0
71.38,0,0,0,0,1,0,0,0,0,0,0,0
